character,character_picture,build_type,description_build,relic_set,picture_relic,planar_set,picture_planar,lightcone,picture_lightcone,team_recommendation,picture_team_recommendation,comment,element,picture_element,path,picture_path,rarity,,Picture Link  Element ,ele,,,,Picture link Character,
Robin,https://static.wikia.nocookie.net/houkai-star-rail/images/9/92/Character_Robin_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240508021256,"Universal Support, Atk Scaling Booster, Turn Manipulator",,,,,,Flowing Nightglow,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f2/Light_Cone_Flowing_Nightglow.png/revision/latest?cb=20240508030636,,,"Robin is an incredibly universal support and cuts cycles down by a lot for endgame, not just used in only FuA teams. Shes amazing with Acheron, DH, Argenti, DoT, and obviously as you said FuA. ",Physical,https://static.wikia.nocookie.net/houkai-star-rail/images/6/69/Type_Physical.png/revision/latest?cb=20220610120901,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Robin,https://static.wikia.nocookie.net/houkai-star-rail/images/9/92/Character_Robin_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240508021256,"Universal Support, Atk Scaling Booster, Turn Manipulator",,,,,,Flowing Nightglow,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f2/Light_Cone_Flowing_Nightglow.png/revision/latest?cb=20240508030636,,,"ok I will be prioritizing robin over lingsha ^^, I thought getting lingsha will help me put her into blade and jingliu team or other team where I will be focusing on dealing major damage rather than healing.",Physical,https://static.wikia.nocookie.net/houkai-star-rail/images/6/69/Type_Physical.png/revision/latest?cb=20220610120901,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Robin,https://static.wikia.nocookie.net/houkai-star-rail/images/9/92/Character_Robin_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240508021256,"Universal Support, Atk Scaling Booster, Turn Manipulator",,,,,,Flowing Nightglow,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f2/Light_Cone_Flowing_Nightglow.png/revision/latest?cb=20240508030636,,," 2pc ATK 2pc ATK and Vonwaq or Lushaka for planar. She doesnt need a lot of SPD but get at least 120-134 from subs. Then as close to 4k ATK as you can get, that LC is good if you dont have a spare Bronya LC to give her. ",Physical,https://static.wikia.nocookie.net/houkai-star-rail/images/6/69/Type_Physical.png/revision/latest?cb=20220610120901,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,Bronya:,Vonwaq or Lushaka for planar,,,,
Robin,https://static.wikia.nocookie.net/houkai-star-rail/images/9/92/Character_Robin_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240508021256,"Universal Support, Atk Scaling Booster, Turn Manipulator",,,,,,Flowing Nightglow,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f2/Light_Cone_Flowing_Nightglow.png/revision/latest?cb=20240508030636,,,So you use one harmony limited character ( Robin I think ) + clara + herta + one tank or healer? Good job on getting 40k points ^^,Physical,https://static.wikia.nocookie.net/houkai-star-rail/images/6/69/Type_Physical.png/revision/latest?cb=20220610120901,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,Planar,,,,,
Robin,https://static.wikia.nocookie.net/houkai-star-rail/images/9/92/Character_Robin_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240508021256,"Universal Support, Atk Scaling Booster, Turn Manipulator",,,,,,Flowing Nightglow,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f2/Light_Cone_Flowing_Nightglow.png/revision/latest?cb=20240508030636,,,aaa,Physical,https://static.wikia.nocookie.net/houkai-star-rail/images/6/69/Type_Physical.png/revision/latest?cb=20220610120901,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Robin,https://static.wikia.nocookie.net/houkai-star-rail/images/9/92/Character_Robin_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240508021256,"Universal Support, Atk Scaling Booster, Turn Manipulator",,,,,,Flowing Nightglow,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f2/Light_Cone_Flowing_Nightglow.png/revision/latest?cb=20240508030636,,,aaa,Physical,https://static.wikia.nocookie.net/houkai-star-rail/images/6/69/Type_Physical.png/revision/latest?cb=20220610120901,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Robin,https://static.wikia.nocookie.net/houkai-star-rail/images/9/92/Character_Robin_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240508021256,"Universal Support, Atk Scaling Booster, Turn Manipulator",,,,,,Flowing Nightglow,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f2/Light_Cone_Flowing_Nightglow.png/revision/latest?cb=20240508030636,,,aaa,Physical,https://static.wikia.nocookie.net/houkai-star-rail/images/6/69/Type_Physical.png/revision/latest?cb=20220610120901,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Robin,https://static.wikia.nocookie.net/houkai-star-rail/images/9/92/Character_Robin_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240508021256,"Universal Support, Atk Scaling Booster, Turn Manipulator",,,,,,Flowing Nightglow,https://static.wikia.nocookie.net/houkai-star-rail/images/f/f2/Light_Cone_Flowing_Nightglow.png/revision/latest?cb=20240508030636,,,aaa,Physical,https://static.wikia.nocookie.net/houkai-star-rail/images/6/69/Type_Physical.png/revision/latest?cb=20220610120901,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Ruan Mei,https://static.wikia.nocookie.net/houkai-star-rail/images/d/d5/Character_Ruan_Mei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20231227021137,"All-type RES PEN booster, Break Effect Booster, Damage Booster",,,,,,,,,,"I would consider picking up Robin and Ruan Mei since it looks like you dont have any of the limited supports. You dont need Lingsha since Gallagher works well and its more important to pick up Robin for your roster, on a rerun you can pick up Lingsha or another sustain of your choice.",Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Ruan Mei,https://static.wikia.nocookie.net/houkai-star-rail/images/d/d5/Character_Ruan_Mei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20231227021137,"All-type RES PEN booster, Break Effect Booster, Damage Booster",,,,,,,,,,aaa,Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Ruan Mei,https://static.wikia.nocookie.net/houkai-star-rail/images/d/d5/Character_Ruan_Mei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20231227021137,"All-type RES PEN booster, Break Effect Booster, Damage Booster",,,,,,,,,,aaa,Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Ruan Mei,https://static.wikia.nocookie.net/houkai-star-rail/images/d/d5/Character_Ruan_Mei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20231227021137,"All-type RES PEN booster, Break Effect Booster, Damage Booster",,,,,,,,,,aaa,Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Ruan Mei,https://static.wikia.nocookie.net/houkai-star-rail/images/d/d5/Character_Ruan_Mei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20231227021137,"All-type RES PEN booster, Break Effect Booster, Damage Booster",,,,,,,,,,aaa,Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Ruan Mei,https://static.wikia.nocookie.net/houkai-star-rail/images/d/d5/Character_Ruan_Mei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20231227021137,"All-type RES PEN booster, Break Effect Booster, Damage Booster",,,,,,,,,,aaa,Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Ruan Mei,https://static.wikia.nocookie.net/houkai-star-rail/images/d/d5/Character_Ruan_Mei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20231227021137,"All-type RES PEN booster, Break Effect Booster, Damage Booster",,,,,,,,,,aaa,Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Ruan Mei,https://static.wikia.nocookie.net/houkai-star-rail/images/d/d5/Character_Ruan_Mei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20231227021137,"All-type RES PEN booster, Break Effect Booster, Damage Booster",,,,,,,,,,aaa,Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Ruan Mei,https://static.wikia.nocookie.net/houkai-star-rail/images/d/d5/Character_Ruan_Mei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20231227021137,"All-type RES PEN booster, Break Effect Booster, Damage Booster",,,,,,,,,,aaa,Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Ruan Mei,https://static.wikia.nocookie.net/houkai-star-rail/images/d/d5/Character_Ruan_Mei_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20231227021137,"All-type RES PEN booster, Break Effect Booster, Damage Booster",,,,,,,,,,aaa,Ice,https://static.wikia.nocookie.net/houkai-star-rail/images/3/35/Type_Ice.png/revision/latest?cb=20220610120329,Harmony,https://static.wikia.nocookie.net/houkai-star-rail/images/7/7e/Path_Harmony.png/revision/latest?cb=20240417235441,5,,,,,,,,
Seele,https://static.wikia.nocookie.net/houkai-star-rail/images/5/58/Character_Seele_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240121123334,Turn Manipulator DPS,,,,,,,,Fu Xuan; Silver Wolf; Seele; Sparkle,,"As for teams shes (Robin )the best support for all FuA characters so Ratio, Topaz, Fei, etc. She also fits in very well into other teams like DoT or regular hypercarry teams like Seele/DHIL",Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,The Hunt,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Path_The_Hunt.png/revision/latest?cb=20240417235336,5,,,,,,,,
Seele,https://static.wikia.nocookie.net/houkai-star-rail/images/5/58/Character_Seele_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240121123334,Turn Manipulator DPS,,,,,,,,Fu Xuan; Silver Wolf; Seele; Sparkle,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,The Hunt,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Path_The_Hunt.png/revision/latest?cb=20240417235336,5,,,,,,,,
Seele,https://static.wikia.nocookie.net/houkai-star-rail/images/5/58/Character_Seele_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240121123334,Turn Manipulator DPS,,,,,,,,Fu Xuan; Silver Wolf; Seele; Sparkle,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,The Hunt,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Path_The_Hunt.png/revision/latest?cb=20240417235336,5,,,,,,,,
Seele,https://static.wikia.nocookie.net/houkai-star-rail/images/5/58/Character_Seele_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240121123334,Turn Manipulator DPS,,,,,,,,Fu Xuan; Silver Wolf; Seele; Sparkle,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,The Hunt,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Path_The_Hunt.png/revision/latest?cb=20240417235336,5,,,,,,,,
Seele,https://static.wikia.nocookie.net/houkai-star-rail/images/5/58/Character_Seele_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240121123334,Turn Manipulator DPS,,,,,,,,Fu Xuan; Silver Wolf; Seele; Sparkle,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,The Hunt,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Path_The_Hunt.png/revision/latest?cb=20240417235336,5,,,,,,,,
Seele,https://static.wikia.nocookie.net/houkai-star-rail/images/5/58/Character_Seele_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240121123334,Turn Manipulator DPS,,,,,,,,Fu Xuan; Silver Wolf; Seele; Sparkle,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,The Hunt,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Path_The_Hunt.png/revision/latest?cb=20240417235336,5,,,,,,,,
Seele,https://static.wikia.nocookie.net/houkai-star-rail/images/5/58/Character_Seele_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240121123334,Turn Manipulator DPS,,,,,,,,Fu Xuan; Silver Wolf; Seele; Sparkle,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,The Hunt,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Path_The_Hunt.png/revision/latest?cb=20240417235336,5,,,,,,,,
Seele,https://static.wikia.nocookie.net/houkai-star-rail/images/5/58/Character_Seele_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240121123334,Turn Manipulator DPS,,,,,,,,Fu Xuan; Silver Wolf; Seele; Sparkle,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,The Hunt,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Path_The_Hunt.png/revision/latest?cb=20240417235336,5,,,,,,,,
Seele,https://static.wikia.nocookie.net/houkai-star-rail/images/5/58/Character_Seele_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240121123334,Turn Manipulator DPS,,,,,,,,Fu Xuan; Silver Wolf; Seele; Sparkle,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,The Hunt,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Path_The_Hunt.png/revision/latest?cb=20240417235336,5,,,,,,,,
Seele,https://static.wikia.nocookie.net/houkai-star-rail/images/5/58/Character_Seele_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20240121123334,Turn Manipulator DPS,,,,,,,,Fu Xuan; Silver Wolf; Seele; Sparkle,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,The Hunt,https://static.wikia.nocookie.net/houkai-star-rail/images/1/1c/Path_The_Hunt.png/revision/latest?cb=20240417235336,5,,,,,,,,
Silver Wolf,https://static.wikia.nocookie.net/houkai-star-rail/images/6/60/Character_Silver_Wolf_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230216230911,"Aether editing (Weakness element Manipulator), AoE Debuffer (Was Single Target)",,,,,,,,Fu Xuan; Silver Wolf; Seele; Sparkle,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,Nihility,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,5,,,,,,,,
Silver Wolf,https://static.wikia.nocookie.net/houkai-star-rail/images/6/60/Character_Silver_Wolf_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230216230911,"Aether editing (Weakness element Manipulator), AoE Debuffer (Was Single Target)",,,,,,,,Fu Xuan; Silver Wolf; Seele; Sparkle,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,Nihility,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,5,,,,,,,,
Silver Wolf,https://static.wikia.nocookie.net/houkai-star-rail/images/6/60/Character_Silver_Wolf_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230216230911,"Aether editing (Weakness element Manipulator), AoE Debuffer (Was Single Target)",,,,,,,,Fu Xuan; Silver Wolf; Seele; Sparkle,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,Nihility,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,5,,,,,,,,
Silver Wolf,https://static.wikia.nocookie.net/houkai-star-rail/images/6/60/Character_Silver_Wolf_Splash_Art.png/revision/latest/scale-to-width-down/1000?cb=20230216230911,"Aether editing (Weakness element Manipulator), AoE Debuffer (Was Single Target)",,,,,,,,Fu Xuan; Silver Wolf; Seele; Sparkle,,aaa,Quantum,https://static.wikia.nocookie.net/houkai-star-rail/images/5/54/Type_Quantum.png/revision/latest?cb=20240609183337,Nihility,https://static.wikia.nocookie.net/houkai-star-rail/images/4/45/Path_Nihility.png/revision/latest?cb=20240417235304,5,,,,,,,,
